protein:	color
DDX20	922
DDX53	922
DDX19A	922
DDX39B	922
DDX3X	922
DDX39A	922
DDX3Y	922
DDX42	922
DDX41	922
DDX19B	922
DDX4	922
DDX1	922
DDX43	922
MIF4GD	922
DDX25	922
DDX46	922
VPS13A	923
VPS13D	923
VPS13C	923
VPS13B	923
SIRT2	924
FNDC7	924
SIRT4	924
SIRT6	924
CKB	925
CKMT1A	925
CKMT1B	925
HSPB2-C11orf52	925
MB	925
HSPB6	925
HSPB7	925
CKMT2	925
HSPB3	925
HSPB8	925
CKM	925
CRYAB	925
COBRA1	926
TCEB3	926
RNMT	926
WHSC2	926
ELL	926
SUPT4H1	926
TH1L	926
RNGTT	926
PRR22	926
MXD1	927
NDRG2	927
MXD4	927
ELFN1	927
NDUFAF2	927
MINA	927
MYCT1	927
HBP1	927
MNT	927
MYCL1	927
MYC	927
MAX	927
MXI1	927
KIAA1524	927
S100A7	927
PEG10	927
TMEFF2	927
MTDH	927
TRIM6	927
TMEM126A	927
TCP10L	927
LRP3	928
TOM1	928
M6PR	928
PLIN4	928
PACS1	928
CUEDC1	928
GGA2	928
CHID1	928
CCDC91	928
STAB1	928
GGA1	928
PDPN	928
AP1AR	928
TOM1L1	928
IGF2R	928
TOM1L2	928
GGA3	928
JMJD7-PLA2G4B	929
PLA2G4E	929
PLA2G4F	929
XAGE1E	929
PLA2G4B	929
PLA2G4C	929
PLA2G4D	929
PLA2G4A	929
CDYL	930
CDY1	930
CDYL2	930
CDY1B	930
CDY2A	930
CDY2B	930
CYP2C18	931
CYP2D6	931
CYP3A7	931
CYP2S1	931
CYP2A13	931
CYP2F1	931
CYP1A1	931
CYP26A1	931
CYP3A5	931
CYP1B1	931
FBP1	932
GNPDA2	932
H6PD	932
G6PC3	932
PGM5	932
TKTL2	932
IDNK	932
G6PD	932
FABP9	932
DERA	932
FABP7	932
PYGM	932
PGM2	932
G6PC	932
ALDOC	932
PYGL	932
PGM1	932
ALDOB	932
PGLS	932
RBP7	932
GPI	932
FBP2	932
AMDHD2	932
TALDO1	932
FABP12	932
PYGB	932
ALDOA	932
TKT	932
RBKS	932
PGD	932
SLC29A2	933
EEF1E1	933
SLC29A1	933
GSTZ1	933
DDT	933
GSTT2	933
DDTL	933
SLC29A3	933
SLC29A4	933
ADPRHL1	934
XIRP2	934
MYPN	934
MYOT	934
NEBL	934
C22orf43	934
MYOZ3	934
XIRP1	934
MYOZ2	934
MYOZ1	934
MCM6	935
C9orf64	935
ATRIP	935
DBF4	935
RPA4	935
CDC6	935
GINS2	935
CDCA7	935
RNASEH2B	935
TIMELESS	935
CLSPN	935
TREX2	935
MCM4	935
MCMDC2	935
DONSON	935
MCM7	935
ORC5	935
TIPIN	935
MCM5	935
GINS4	935
MCM3	935
ORC1	935
CDC45	935
DBF4B	935
RPA3	935
MCMBP	935
CDC7	935
CDT1	935
WDHD1	935
ORC6	935
NASP	935
GINS1	935
TK2	935
GINS3	935
LIG1	935
MMS22L	935
MCM9	935
ORC3	935
RIF1	935
MCM10	935
BTBD11	935
ORC4	935
C11orf31	935
CHTF18	935
RPA2	935
MCM8	935
MCM2	935
DGUOK	935
EPB41L4A	936
CSAG1	936
LCE3D	936
C16orf78	936
RGL4	937
RAPGEF5	937
TMEM253	937
IGSF21	937
RASSF5	937
FRMPD1	937
FRMPD3	937
KRAS	937
FRMPD4	937
NRAS	937
RGL2	937
HRAS	937
G0S2	938
GLIPR1	938
CTGF	938
NRF1	938
SULT2A1	938
FABP1	938
GRHL1	938
FADS1	938
PLIN2	938
RGL1	938
APOA5	938
HIGD1C	939
HIGD1B	939
HIGD2B	939
ZNF83	940
ZNF160	940
ZNF202	940
ZNF470	940
ZNF500	940
ZNF721	940
ZNF639	940
ZNF85	940
ZNF100	940
ZNF227	940
ZNF567	940
ZNF559-ZNF177	940
ZNF77	940
ZNF397	940
ZNF3	940
ZNF33B	940
ZNF512	940
ZNF585B	940
ZNF239	940
ZNF862	940
ZNF599	940
ZNF552	940
ZIK1	940
ZNF92	940
ZBTB9	940
ZNF133	940
ZNF670	940
ZNF304	940
ZNF84	940
ZNF816	940
ZNF789	940
ZNF2	940
ZNF658	940
ZNF584	940
ZNF594	940
ZNF114	940
ZNF23	940
ZNF195	940
RBAK	940
ZNF791	940
ZNF525	940
ZBTB40	940
ZNF665	940
ZNF407	940
ZNF664	940
ZNF578	940
ZNF334	940
ZNF823	940
ZNF443	940
ZNF22	940
ZSCAN5C	940
ZFAT	940
ZNF668	940
ZNF576	940
ZSCAN5B	940
ZNF273	940
ZNF25	940
ZFP106	940
ZSCAN5D	940
ZNF740	940
ZNF93	940
ZNF846	940
ZFP14	940
ZNF213	940
ZBTB47	940
ZNF142	940
ZNF614	940
ZNF431	940
ZNF382	940
ZNF565	940
ZNF208	940
ZNF589	940
ZNF708	940
ZNF18	940
ZNF282	940
ZNF236	940
ZNF813	940
ZNF256	940
ZNF235	940
ZNF276	940
ZNF226	940
ZFP1	940
ZNF232	940
ZNF394	940
ZNF841	940
ZNF28	940
ZNF528	940
ZNF700	940
ZNF597	940
ZNF642	940
ZNF253	940
ZNF254	940
ZFP28	940
ZNF264	940
OR1D2	941
OR5A1	941
OR4D6	941
OR1E2	941
OR2L13	941
OR6B3	941
OR2AG1	941
OR1M1	941
OR5J2	941
OR6T1	941
OR51B4	941
OR6X1	941
OR4S2	941
OR14I1	941
OR8D4	941
OR3A1	941
OR8B2	941
OR8K5	941
OR10J1	941
OR10G3	941
OR8H2	941
OR7G3	941
ZNF157	942
PRDM6	942
ZNF688	942
ZNF720	942
ZNF101	942
ZNF579	942
ZNF679	942
ZNF674	942
ZNF212	942
ZNF684	942
ZNF75A	942
ZNF607	942
ZNF805	942
ZNF354B	942
ZNF502	942
ZNF221	942
ZNF587B	942
ZSCAN29	942
ZNF696	942
ZNF724P	942
ZXDA	942
ZNF671	942
ZNF562	942
ZNF181	942
ZNF783	942
ZNF541	942
ZNF641	942
ZBTB12	942
ZNF192	942
ZNF98	942
ZIM3	942
ZNF498	942
ZNF701	942
ZNF774	942
ZNF737	942
ZNF432	942
ZNF557	942
ZNF43	942
ZNF418	942
ZNF540	942
ZNF667	942
ZNF844	942
ZNF396	942
ZNF17	942
ZNF530	942
ZNF286B	942
ZNF529	942
ZNF80	942
ZNF524	942
ZNF551	942
ZNF34	942
ZNF648	942
ZNF26	942
ZNF746	942
ZNF66P	942
ZNF468	942
ZNF229	942
ZNF169	942
ZSCAN30	942
ZNF662	942
ZSCAN4	942
ZNF623	942
ZSCAN2	942
ZNF707	942
ZNF211	942
ZNF71	942
ZNF777	942
ZNF37A	942
ZNF425	942
ZNF621	942
ZNF785	942
ZNF554	942
ZNF287	942
ZNF860	942
ZNF556	942
ZNF383	942
ZNF296	942
ZNF582	942
HKR1	942
ZSCAN22	942
ZNF322	942
ZNF430	942
ZNF434	942
ZNF510	942
ZNF595	943
ZSCAN23	943
ZNF343	943
ZNF596	943
ZFP92	943
ZNF680	943
ZNF485	943
ZNF48	943
ZNF548	943
ZNF517	943
ZNF660	943
ZNF182	943
ZNF738	943
ZNF728	943
ZNF570	943
ZNF547	943
ZNF837	943
ZNF575	943
ZNF784	943
ZNF782	943
ZNF766	943
ZNF736	943
ZNF488	943
ZNF749	943
ZNF619	943
ZNF134	943
ZNF449	943
ZNF681	943
ZNF491	943
ZNF248	943
ZNF311	943
ZNF781	943
ZNF233	943
ZNF852	943
ZNF404	943
ZNF676	943
ZNF416	943
ZNF284	943
ZNF586	943
ZNF643	943
ZNF526	943
ZNF880	943
ZNF831	943
ZNF583	943
ZNF534	943
ZNF788	943
ZNF487P	943
ZNF878	943
ZNF835	943
ZNF891	943
ZNF527	943
ZBTB42	943
ZNF843	943
ZNF319	943
ZNF727	943
ZNF70	943
ZNF75D	943
ZNF771	943
ZFP41	943
ZNF793	943
ZNF710	943
ZNF561	943
ZNF730	943
ZNF879	943
ZFP3	943
ZNF486	943
ZKSCAN2	943
ZNF812	943
ZNF285	943
ZNF865	943
ZNF814	943
ZNF345	943
ZNF613	943
ZNF716	943
ZNF19	943
ZNF673	943
KRBOX1	943
ZNF275	943
ZNF620	943
ZNF493	943
SCGB2B2	943
ZNF776	943
ZBTB37	943
ZNF630	943
PKM	944
NTHL1	944
PGM3	944
SEPHS1	944
ACACA	944
HDHD3	944
NADK	944
PAPSS1	944
AHCY	944
ACOT4	944
ADPRHL2	944
SLC25A43	944
UAP1	944
NAMPT	944
PAICS	944
PCMTD2	944
FAM118A	944
CUTA	944
C4orf27	944
COQ2	944
NANP	944
NUDT18	944
DPAGT1	944
NLN	944
PRTFDC1	944
PGM2L1	944
PGP	944
PROSC	944
NUDT15	944
FLAD1	944
AMD1	944
TMEM213	944
GBP5	944
ADSL	944
PAPSS2	944
NUDT9	944
UCK2	944
IBA57	944
UCKL1	944
CDA	944
PPAT	944
SEPHS2	944
TSTD1	944
DNPEP	944
THTPA	944
SLC25A42	944
HRSP12	944
WDYHV1	944
PRELID1	944
GDA	944
PRUNE	944
WDR45L	944
ACOT1	944
METTL16	944
CRLS1	944
TMPPE	944
THYN1	944
ALDH18A1	944
PANK2	944
IMPDH1	944
THOP1	944
LYRM1	944
ACACB	944
C1orf50	944
UPP2	944
SLC25A32	944
DCTD	944
UPRT	944
UCK1	944
MIPEP	944
GTPBP6	944
N6AMT2	944
TYMP	944
PSAT1	944
ALKBH3	944
UPP1	944
CPOX	944
API5	944
SLC30A9	944
GDAP1L1	944
SLC25A26	944
MOCOS	944
MAT2A	944
NEMF	944
APRT	944
CAD	944
ADPRM	944
NT5DC2	944
ACOT6	944
PFAS	944
UAP1L1	944
GFPT2	944
MAT1A	944
GFPT1	944
DCK	944
MTAP	944
PDXP	944
ERMN	944
METTL2B	944
SIGLEC5	945
GAB4	945
DSCAML1	945
FRS2	945
SH2D3C	945
CD7	945
LYN	945
TREM2	945
PTPN1	945
SHC4	945
HGF	945
ANGPT2	945
EPS8L1	945
NCK2	945
CRKL	945
PDGFB	945
SHC2	945
SH2B2	945
GRAP2	945
MST1R	945
SHB	945
SIRPB1	945
GRB10	945
HYAL2	945
LIME1	945
SOS1	945
FRS3	945
ANGPT1	945
SKAP1	945
CD37	945
GDNF	945
PDGFA	945
LTK	945
CBL	945
CLNK	945
APOL5	945
SHC3	945
SLA	945
EPS8L3	945
SH3D21	945
ROS1	945
TFF2	945
HBEGF	945
SH3GL3	945
GFRA1	945
IRS2	945
GAB1	945
SIT1	945
SIGLEC7	945
IRS4	945
IL13	945
SPRY4	945
SKAP2	945
STAP2	945
GRB7	945
GPR171	945
SH2B1	945
GAB2	945
CLEC12A	945
DOK6	945
SHC1	945
NTRK1	945
MEPE	945
ALK	945
IRS1	945
TFF3	945
DOK4	945
GPR45	945
TULP4	945
PIK3R2	945
LCK	945
RASA1	945
DOK3	945
SRCIN1	945
SIGLEC10	945
ART1	945
GAB3	945
CD5	945
DOK2	945
CD2	945
THEMIS2	945
KITLG	945
CDCP1	945
FCRL3	945
SH2D2A	945
NCK1	945
GLTSCR1	945
DOK1	945
SIGLEC6	945
FAM174A	945
NPVF	945
SIRPA	945
CALM3	946
PDCD6IP	946
CALML6	946
PTPN23	946
CAPN1	946
CALML3	946
CHST10	946
OGT	946
LGR4	946
LRRK2	946
PNPLA6	946
CALML5	946
POC5	946
PRKAR1B	946
PPP3R1	946
MEF2C	946
PRKAR1A	946
LATS2	946
PRKAR2A	946
TTC34	946
STK25	946
PPP2CB	946
PTPDC1	946
PPP5C	946
GSK3A	946
STK24	946
PHLPP2	946
PPP3CA	946
SRF	946
FOXO3	946
EHMT1	946
GAK	946
MEF2D	946
MOB3A	946
CDC14A	946
PPEF2	946
FOXA2	946
PPP4C	946
RCAN1	946
STK38L	946
PPP3CB	946
DUSP23	946
RCAN3	946
LRRK1	946
VGLL4	946
FOXO1	946
LATS1	946
PRKX	946
PRKG2	946
LGR6	946
CETN2	946
MEF2A	946
PRKG1	946
ZFYVE19	946
MAP3K8	946
RAB11B	946
XPO5	946
PPEF1	946
GPR125	946
PSG1	946
MYBL1	946
PRKAB1	946
GNB3	946
PPP5D1	946
PPP3CC	946
NFATC4	946
PNPLA7	946
ATF2	946
CDC14B	946
EHMT2	946
ZC3H12C	946
RIPK4	946
CDKN3	946
CNBD2	946
LRIG3	946
LGR5	946
FOXM1	946
RCAN2	946
PHLPP1	946
STK38	946
MAG	947
AZGP1	947
FBN3	947
SAA4	947
LOX	947
OLFML3	947
FBN1	947
STRA6	947
VSTM4	947
ACTN1	947
B3GAT2	947
CD93	947
NUDT16L1	947
TSPAN33	947
PLGRKT	947
TGM1	947
LTBP3	947
MYOC	947
DKK3	947
CD320	947
SLAMF7	947
LTBP1	947
LRP1B	947
PLP1	947
PLAT	947
TET1	947
TCN2	947
ELN	947
MIA	947
DDR2	947
LTBP2	947
FBN2	947
ADAM12	947
GRN	947
LAMA1	947
LTBP4	947
CLEC3B	947
THBS1	947
SIGLEC1	947
SV2B	947
LACRT	947
COL11A2	947
PLXDC1	947
LCN2	947
FCGRT	947
PLAUR	947
ACTN4	947
ORM2	947
RNASE4	947
NID2	947
ADAMTSL5	947
CD47	947
MALL	947
ATCAY	947
PID1	947
POSTN	947
DPT	947
MT3	947
PXDNL	947
NTN4	947
SLC25A47	947
NOV	947
WISP1	947
CLIC1	947
SPINT1	947
SIRPG	947
TNFRSF11B	947
SRPX2	947
FSTL3	947
C1QL3	947
PTN	947
PRNP	947
MXRA8	947
BTC	947
ADAMTS4	947
MGP	947
PXDN	947
TLL2	947
SERPINH1	947
LCN1	947
ADAMTS1	947
SLC43A3	948
SOAT1	948
ATP7A	948
LMF2	948
ATP7B	948
SCD	948
ENPP7	948
DPM1	948
ELOVL3	948
ARV1	948
SLC33A1	948
DGAT1	948
ENPP4	948
MFSD3	948
PTPLAD1	948
DOLK	948
PIGW	948
BCDIN3D	948
PNPLA8	948
TECRL	948
LMBRD1	948
APEX2	948
PIGQ	948
CABLES2	948
ALG14	948
TECR	948
POMT2	948
SOAT2	948
ORMDL2	948
PTPLAD2	948
ORMDL1	948
PTPLB	948
KIAA0195	948
SCD5	948
PTPLA	948
ENPP5	948
POMT1	948
TMEM222	948
SASS6	948
KIAA0528	948
SLC35C1	948
PIGG	948
ANKRD13C	949
TAS1R1	949
PIK3CA	949
RPGRIP1L	949
ARR3	949
CPN1	949
PIK3R1	949
GPR173	949
AGTR2	949
TM2D1	949
APBB3	949
SAG	949
SNCB	949
CPE	949
HOMER2	949
DPP4	949
MMP3	949
CD164	949
PLP2	949
GPR12	949
GPR50	949
MT1A	949
SH3PXD2B	950
PFN1	950
RASGEF1B	950
PFN4	950
NCF4	950
RAB11A	950
PGGT1B	950
TBC1D1	950
KLHDC3	950
DIAPH3	950
KLHDC2	950
INF2	950
RAP1B	950
PFN3	950
MCF2L2	950
ROCK1	950
SOS2	950
RCE1	950
RIN3	950
FBXO42	950
EVI5L	950
KLHDC9	950
RAP1A	950
ELTD1	950
CHURC1-FNTB	950
RAPGEF6	950
RASGRP2	950
FHDC1	950
MYO9A	950
PFN2	950
ARHGAP42	950
ARL15	950
PI4KB	950
RABEPK	950
MYO9B	950
RASAL2	950
FAM71C	950
RIN1	950
SYNGAP1	950
DIAPH1	950
ARHGAP27	950
RASAL3	950
DENND4C	950
SH3PXD2A	950
KLHDC1	950
RINL	950
KLHDC10	950
DAB2IP	950
SPATA13	950
IQGAP1	950
DIAPH2	950
DENND4A	950
ICMT	950
PPIP5K2	951
WDR73	951
SRBD1	951
DDX26B	951
SSRP1	951
BTAF1	951
JMJD4	951
RBBP5	951
ASF1B	951
TRDMT1	951
EFCAB4A	951
KDM1B	951
RBBP4	951
ATAD2B	951
KDM5A	951
ERCC6L2	951
C7orf49	951
SUPT16H	951
PAF1	951
DIDO1	951
ZC3H12D	951
XAGE1D	951
TOP1	951
INSIG2	951
TCEA1	951
CSNK2B	951
SUPT6H	951
RNF20	951
TCEA3	951
NELF	951
ARID5A	951
TAF15	951
MSL1	951
CENPA	951
ARID3B	951
ERCC6	951
GTF2H2C	951
MSL2	951
ELOF1	951
WDR76	951
DOT1L	951
IPO11	951
TBP	951
EZH2	951
HMGXB4	951
SUPT5H	951
ASF1A	951
HIST3H3	951
DRAP1	951
KDM5D	951
IPO9	951
TCEANC	951
ASXL3	951
WDR82	951
LTN1	951
UBTF	951
L3MBTL2	951
SET	951
TCEA2	951
C17orf79	951
RNF40	951
RCC1	951
ARID3A	951
ASH2L	951
TTF1	951
INSIG1	951
H2AFZ	951
HIRA	951
ANKRD33	951
JMJD8	951
RBBP7	951
IWS1	951
HAT1	951
WDR59	951
ATAD2	951
KDM5C	951
CHAF1B	951
HMGB1	951
RTF1	951
CNOT3	951
TCEANC2	951
IL33	951
TRIM41	951
LEO1	951
DPY30	951
UVSSA	951
H2AFV	951
STON1-GTF2A1L	951
ARID3C	951
RPRD2	951
CXXC1	951
CCDC71	951
CDC73	951
MGAM	952
OMA1	952
GANC	952
CALR	952
MZB1	952
DNAJB1	952
NOMO2	952
NOMO3	952
RSAD1	952
GAA	952
CTSA	952
STEAP4	952
PPIC	952
GANAB	952
DNAJA1	952
STEAP3	952
KIAA1161	952
GET4	952
SEC62	952
ISCU	952
LONP1	952
UGGT2	952
SDF2	952
HSP90B1	952
DNLZ	952
NCLN	952
STEAP2	952
CANX	952
YBEY	952
PMM1	952
ERO1L	952
DNAJC12	952
TG	952
NOMO1	952
CLGN	952
TMX4	952
METTL23	952
MANBA	952
PPIB	952
QSOX2	952
CABS1	952
PMM2	952
FHIT	952
MOGS	952
PRKCSH	952
TRAP1	952
DNAJC17	952
MLEC	952
ZMPSTE24	952
SIL1	952
HSPD1	952
C11orf73	952
SEC63	952
UGGT1	952
CRELD2	952
LONP2	952
CLN5	952
DNAJC9	952
SDF2L1	952
SI	952
HSPA8	952
DNAJC1	952
MS4A13	952
CPVL	952
CIDEB	952
CLPX	952
ERO1LB	952
CLPB	952
CRELD1	952
HSCB	952
NAPEPLD	952
ERP29	952
SCPEP1	952
GNPTG	952
MYBPHL	953
SPNS2	953
CAPZB	953
MACF1	953
TRIM63	953
HSPB9	953
TAGLN3	953
GMFG	953
RLTPR	953
CNN1	953
UNC45A	953
CAPG	953
HAS1	953
SHROOM2	953
ACTN2	953
OBSL1	953
LCA5L	953
SRL	953
NAA25	953
KY	953
LCP1	953
HIP1	953
CFL2	953
KRT8	953
SDF4	953
FERMT1	953
PCSK9	953
SYNE1	953
CUX1	953
TWF1	953
FMN2	953
CAPZA1	953
CD177	953
CSRP3	953
UTRN	953
CNN3	953
KCTD2	953
C1QTNF2	953
CUX2	953
LASP1	953
LRRC16A	953
GTPBP2	953
DMD	953
GMFB	953
TAGLN	953
DSTN	953
AKTIP	953
SPNS3	953
DTNB	953
TRIM3	953
SPNS1	953
NTAN1	953
CFL1	953
SYNE2	953
TSGA10	953
CNN2	953
FCHO1	953
HIP1R	953
WDR1	953
TAGLN2	953
KCTD17	953
FCHO2	953
DBNL	953
TSACC	953
UNC45B	953
PKD2L1	953
DTNA	953
EGFLAM	953
CAPZA2	953
HAS2	953
SPZ1	953
SYNC	953
HAS3	953
TWF2	953
FERMT2	953
ROR2	954
PCYOX1	954
CYTIP	954
NDP	954
TSC22D1	954
USP3	954
FNTB	954
CFTR	954
GIT1	954
TCTEX1D4	954
MLF2	954
ARHGEF5	954
TCOF1	954
TSPAN12	954
C16orf74	954
GPRC5C	954
XPR1	954
KIRREL3	954
GBF1	954
HDX	954
CRX	954
AARSD1	954
MAP2K4	954
RBP4	954
OPN1LW	954
KIRREL2	954
TMEM168	954
NRK	954
NDRG3	954
CYTH3	954
MAP2K3	954
TGM2	954
EZR	954
MAP2K6	954
ZDHHC16	954
IPCEF1	954
CTDP1	954
PPP2R3C	954
ATXN10	954
ACOT2	954
MCC	954
PEBP1	954
AKIRIN2	954
GPRC5B	954
BABAM1	954
RALGDS	954
ARFGEF1	954
HSPBAP1	954
ARFGEF2	954
SUFU	954
SOX17	955
TCF7	955
PYGO1	955
EVX2	955
EN1	955
TCF7L2	955
EN2	955
IGSF1	955
PBX2	955
TLX1	955
VSX2	955
MSX1	955
FJX1	955
DLX5	955
SMAD5	955
PBX4	955
ACVR2A	955
TGFBR1	955
DLX1	955
PAX3	955
NOTUM	955
PAX2	955
DLX3	955
BCL9	955
SMAD9	955
SMAD7	955
TCF7L1	955
OSGIN1	955
SMAD1	955
ACVR1B	955
ACVRL1	955
TDGF1	955
PBX1	955
VEPH1	955
DLK2	955
DLX6	955
OVOL1	955
VENTX	955
PAX6	955
JUP	955
HES2	955
DLX4	955
HOXA1	955
TLX2	955
HES4	955
DLX2	955
OVOL2	955
PPP1R15A	955
PAX5	955
SMAD6	955
LEF1	955
ACVR2B	955
ZNF704	955
HILPDA	955
EYS	955
HELT	955
PBX3	955
PAX7	955
HES6	955
SASH3	955
TSHZ2	955
KRTAP12-4	955
EVX1	955
DKKL1	956
TMEM30C	956
WRB	956
ARFRP1	956
ARL6IP1	956
FAM81B	956
VPS53	956
DMXL2	956
GOLGB1	956
SYS1	956
ISYNA1	956
SFT2D3	956
VPS54	956
TBC1D4	956
CHM	956
STXBP2	956
GOLPH3L	956
STXBP4	956
YIPF2	956
TRIM23	956
PRRC1	956
GCC2	956
COG6	956
SYPL1	956
TBCK	956
ATP10B	956
RINT1	956
COG3	956
OSBPL9	956
ARL13B	956
VPS51	956
OSBPL10	956
ANXA3	956
SFT2D2	956
MOSPD2	956
GORASP1	956
GOLPH3	956
GORASP2	956
SCAMP2	956
GOLT1A	956
TMED8	956
TMF1	956
RTN1	956
KIAA1984	956
NSF	956
GOLGA5	956
PHOX2B	956
SORL1	956
MCTP1	956
C11orf49	956
SFT2D1	956
USO1	956
SACM1L	956
TBC1D5	956
UNC50	956
MON2	956
DNAJC13	956
SH3YL1	956
PTRH1	956
TMCO3	956
KIAA1432	956
TMEM30B	956
ATP6V1A	956
FYCO1	956
APPL2	956
FAM57B	956
TMEM102	956
ZFYVE20	956
TBC1D22B	956
SNX15	956
SCAP	956
PREB	956
OSBPL5	956
RUFY1	956
ATP10D	956
DMXL1	956
SYT3	956
GOLT1B	956
VPS52	956
CHGB	956
OSBPL8	956
TBC1D22A	956
STXBP1	956
OSBPL11	956
TMEM30A	956
RABGGTA	956
RGS3	957
RGS17	957
USP33	957
SMO	957
CYTH2	957
NPHS1	957
GNB5	957
CYTH1	957
ARRB1	957
NDRG4	957
SCN1A	957
FNTA	957
SLC9A3R1	957
FAM49A	957
GABBR1	957
CYTH4	957
F2	957
GPR161	958
GPSM3	958
CSMD2	958
PTK2B	958
PLCG1	958
GIPC1	958
RNASE6	958
CHRFAM7A	958
AKAP12	958
PRG2	958
VAV1	958
GPR143	958
IGFBP7	958
FLNA	958
GPR27	958
GPR63	958
TSPAN15	958
JAKMIP1	958
CNP	958
DOK5	958
GSDMB	958
ARF6	958
CGB8	958
TRPM7	958
ITPR2	958
PIK3R3	958
HOMER1	958
MRVI1	958
KRTAP13-1	958
TRPM5	958
ITPR3	958
ITPR1	958
GPR19	958
PIK3CG	958
PACS2	959
CIDEA	959
CD40LG	959
TAB3	959
EIF2AK2	959
OTUD7A	959
GBP3	959
RELB	959
OTUD7B	959
CD27	959
RARRES3	959
RNF31	959
ZBP1	959
TRAFD1	959
CD40	959
MAP4K4	959
TGFBR2	959
TNIK	959
TNFSF11	959
TRAF4	959
NFKB1	959
NLRC5	959
KIAA1407	959
DEAF1	959
LGALS3BP	959
NLRX1	959
TNIP1	959
TRAF3IP2	959
RELA	959
GCOM1	959
TNFRSF1B	959
AZI2	959
PRRG4	959
CUEDC2	959
ZC3H12A	959
CASP3	959
TBK1	959
MXD3	959
TRIM37	959
ITLN1	959
TANK	959
TNF	959
TNIP2	959
TNFSF12-TNFSF13	959
CARD9	959
CD70	959
NLRP4	959
CARD11	959
SQSTM1	959
PARP10	959
WDR65	959
MALT1	959
SPATS1	959
PLEKHO1	959
SPATA2L	959
C21orf7	959
TAB2	959
PALD1	959
CCDC24	959
CCDC50	959
WDR34	959
CHUK	959
C5orf55	959
PEA15	959
TDP2	959
CD5L	959
IKBKB	959
RETNLB	959
TSPAN6	959
IRAK1BP1	959
TBKBP1	959
MAVS	959
TRAF6	959
CYLD	959
SHARPIN	959
TAX1BP1	959
RIPK1	959
IGLL5	959
SPATA31A3	959
PINK1	959
TNFAIP3	959
CALCOCO2	959
GUF1	960
HDHD2	960
PRPS2	960
PYCR2	960
HMBS	960
AHCYL2	960
GSPT1	960
PPT2	960
PRPS1L1	960
XPNPEP3	960
DNAJC15	960
ADSSL1	960
HSPE1	960
ENTHD2	960
THNSL1	960
C12orf65	960
PSTK	960
GSPT2	960
SLC25A53	960
IMMP2L	960
TRMU	960
SEC61A2	960
QRSL1	960
GATC	960
UROD	960
C10orf95	960
GFM2	960
PEPD	960
SMS	960
SPG7	960
PRPSAP1	960
TDRD5	960
ERAL1	960
EEF1G	960
NPEPL1	960
PRPSAP2	960
COX18	960
UROS	960
ATAD3B	960
NTMT1	960
ADSS	960
SEC61A1	960
MTRF1	960
NUS1	960
GRPEL1	960
GRPEL2	960
EEFSEC	960
HINT2	960
SLC47A1	960
EIF2B3	960
TUFM	960
NOXRED1	960
URB1	960
GTPBP3	960
IMMP1L	960
AFG3L2	960
MCTS1	960
PCMTD1	960
FAAH	960
SLC25A38	960
EFTUD1	960
METTL11B	960
SRM	960
PYCR1	960
THNSL2	960
ISCA2	960
MTHFSD	960
GNB2L1	960
GFM1	960
CLPP	960
SLC47A2	960
XPNPEP1	960
NME8	960
AZIN1	960
HEMK1	960
CMTM4	960
FAAH2	960
NFU1	960
PTRH2	960
GTPBP8	960
PDCD4	960
XPNPEP2	960
MCAT	960
CCDC124	960
PRPS1	960
YME1L1	960
MTRF1L	960
OXSM	960
MBTPS2	960
ISCA1	960
TDRD6	960
CECR5	960
PYCRL	960
RFK	960
AOX1	961
KDSR	961
FADS6	961
TMEM87A	961
EBPL	961
CDS1	961
CYP2A6	961
PLD1	961
PISD	961
PLA2G15	961
TMEM37	961
HMOX1	961
COMTD1	961
LYPLA2	961
GSTT2B	961
PLD2	961
DTWD2	961
ACER3	961
PEMT	961
ENPP6	961
MOGAT3	961
UGDH	961
BCAP31	961
PPAPDC1B	961
CYB5A	961
UGCG	961
SULT2B1	961
RPAIN	961
PPAPDC1A	961
NT5DC3	961
TM4SF4	961
AGK	961
PRM1	961
ALOX5AP	961
LYPLAL1	961
MIOX	961
PTGS2	961
NAT2	961
MBOAT4	961
NAT1	961
DAGLB	961
JAGN1	961
CDS2	961
SCHIP1	961
SPHK1	961
HMOX2	961
NT5DC4	961
LCAT	961
SLC22A23	961
ALLC	961
GSTT1	961
ALS2CR12	961
EPHX1	961
HS6ST3	961
TGDS	961
TMEM87B	961
CYB5B	961
XDH	961
SPHK2	961
ENPP2	961
BPNT1	961
TPMT	961
PHOSPHO2	961
SPINT2	962
PGS1	962
CD1A	962
TMEM74B	962
WNK3	962
UEVLD	962
C16orf70	962
TMEM245	962
FYN	962
THEM4	962
PDPK1	962
HHAT	962
AFAP1L2	962
NFAM1	962
MOB3C	962
CWH43	962
SLMAP	962
PPM1G	962
PLD6	962
MAST2	962
TMBIM6	962
DDHD1	962
GRAP	962
GAS2	962
PDK1	962
SLC24A6	962
PDK4	962
CSK	962
PDK3	962
KRTAP11-1	962
FLT3LG	962
C9orf172	962
RUFY2	962
CAMKK1	962
DUSP12	962
EMILIN3	962
NUBPL	962
ABL1	962
ACP5	962
ENDOV	962
CMTM3	962
MAP2K7	962
BCKDK	962
ZAP70	962
FAXC	962
MAP3K4	962
PI3	962
HGS	962
SLC19A3	962
PRKAG3	962
ACP1	962
MAP3K7	962
CAMKK2	962
KLB	962
GRB14	962
